Date,HAG_Price,Mở,Cao,Thấp,KL,% Thay đổi,SP500_Price,VNINDEX_Price,Agriculture_Industry_Index
2021-07-14,5100.0,"5,180.0","5,180.0","4,980.0",1.67M,0.00%,4374.3,1279.91,16150.47057235421
2021-07-13,5100.0,"4,900.0","5,100.0","4,800.0",2.13M,4.94%,4369.2,1297.54,16270.869330453566
2021-07-12,4860.0,"5,200.0","5,200.0","4,860.0",5.32M,-6.90%,4384.6,1296.3,16123.944384449243
2021-07-09,5220.0,"5,350.0","5,400.0","5,200.0",1.74M,-2.25%,4369.6,1347.14,16852.169006479482
2021-07-08,5340.0,"5,200.0","5,420.0","5,200.0",2.93M,2.69%,4320.8,1374.68,16938.380129589634
2021-07-07,5200.0,"5,340.0","5,400.0","5,200.0",3.97M,-2.44%,4358.1,1388.55,16936.359611231102
2021-07-06,5330.0,"5,490.0","5,670.0","5,330.0",2.64M,-3.96%,4343.5,1354.79,16860.8282937365
2021-07-05,5550.0,"5,700.0","5,750.0","5,510.0",4.24M,-3.48%,4352.3,1411.13,17625.045626349893
2021-07-02,5750.0,"5,820.0","5,840.0","5,720.0",3.78M,-0.86%,4352.3,1420.27,18071.259449244066
2021-07-01,5800.0,"5,900.0","5,910.0","5,780.0",5.29M,-1.69%,4319.9,1417.08,18470.920626349893
2021-06-30,5900.0,"5,920.0","6,020.0","5,900.0",2.47M,-2.32%,4297.5,1408.55,18462.89524838013
2021-06-29,6040.0,"6,010.0","6,040.0","5,960.0",4.97M,0.50%,4291.8,1410.04,18687.41198704104
2021-06-28,6010.0,"6,000.0","6,100.0","6,000.0",2.96M,0.17%,4290.6,1405.81,18794.175485961125
2021-06-25,6000.0,"5,950.0","6,090.0","5,950.0",3.21M,-0.17%,4280.7,1390.12,18585.70410367171
2021-06-24,6010.0,"6,100.0","6,110.0","5,990.0",5.69M,-1.64%,4266.5,1379.72,18195.534827213825
2021-06-23,6110.0,"6,140.0","6,200.0","6,060.0",7.82M,-0.81%,4241.8,1376.87,18328.136879049674
2021-06-22,6160.0,"6,200.0","6,300.0","6,140.0",8.54M,-0.65%,4246.4,1379.97,18625.703833693304
2021-06-21,6200.0,"6,050.0","6,340.0","5,980.0",12.33M,2.48%,4224.8,1372.63,18761.463012958964
2021-06-18,6050.0,"6,100.0","6,150.0","5,950.0",6.91M,0.83%,4166.4,1377.77,18794.45761339093
2021-06-17,6000.0,"5,950.0","6,030.0","5,910.0",4.90M,-0.33%,4221.9,1359.92,18789.427375809937
2021-06-16,6020.0,"6,000.0","6,050.0","5,800.0",8.71M,0.17%,4223.7,1356.52,18617.19573434125
2021-06-15,6010.0,"5,790.0","6,090.0","5,710.0",11.08M,5.07%,4246.6,1367.36,17807.215982721384
2021-06-14,5720.0,"5,600.0","5,800.0","5,560.0",8.09M,4.19%,4255.1,1361.72,17701.924406047518
2021-06-11,5490.0,"5,490.0","5,580.0","5,460.0",3.01M,-0.18%,4247.4,1351.74,17557.389308855294
2021-06-10,5500.0,"5,490.0","5,650.0","5,430.0",5.72M,0.18%,4239.2,1323.58,17475.074244060474
2021-06-09,5490.0,"5,410.0","5,490.0","5,350.0",4.54M,0.55%,4219.6,1332.9,17563.98920086393
2021-06-08,5460.0,"5,450.0","5,600.0","5,300.0",9.84M,1.49%,4227.3,1319.88,17328.166306695464
2021-06-07,5380.0,"5,200.0","5,390.0","5,180.0",4.26M,1.89%,4226.5,1358.78,17885.46706263499
2021-06-04,5280.0,"5,400.0","5,450.0","5,260.0",6.07M,0.38%,4229.9,1374.05,17530.245410367173
2021-06-03,5260.0,"5,210.0","5,310.0","5,210.0",4.55M,0.96%,4192.9,1364.28,17630.21409287257
2021-06-02,5210.0,"5,060.0","5,250.0","5,060.0",3.12M,1.96%,4208.1,1340.78,17495.813444924406
2021-06-01,5110.0,"5,120.0","5,160.0","5,100.0",2.76M,-0.39%,4202.0,1337.78,17008.095842332616
2021-05-31,5130.0,"5,180.0","5,200.0","5,130.0",3.40M,-1.72%,4204.1,1328.05,17082.375
2021-05-28,5220.0,"5,150.0","5,250.0","5,150.0",3.37M,0.38%,4204.1,1320.46,16635.41873650108
2021-05-27,5200.0,"5,350.0","5,370.0","5,180.0",2.26M,-2.80%,4200.9,1303.57,16152.968412526996
2021-05-26,5350.0,"5,250.0","5,530.0","5,180.0",4.89M,1.90%,4196.0,1316.7,16523.708693304536
2021-05-25,5250.0,"5,280.0","5,300.0","5,200.0",3.21M,0.57%,4188.1,1308.58,16603.8590712743
2021-05-24,5220.0,"5,240.0","5,340.0","5,220.0",1.96M,-0.38%,4197.1,1297.98,16672.37958963283
2021-05-21,5240.0,"5,130.0","5,360.0","5,130.0",1.96M,1.16%,4155.9,1283.93,16405.619600431964
2021-05-20,5180.0,"5,250.0","5,250.0","5,180.0",2.86M,-1.33%,4159.1,1278.22,16090.528617710586
2021-05-19,5250.0,"5,290.0","5,370.0","5,250.0",3.03M,-0.76%,4115.7,1262.49,16208.853941684663
2021-05-18,5290.0,"5,320.0","5,350.0","5,270.0",2.42M,-2.22%,4127.8,1252.68,16255.901997840176
2021-05-17,5410.0,"5,500.0","5,600.0","5,400.0",5.26M,-2.87%,4163.3,1258.7,16330.325863930888
2021-05-14,5570.0,"5,570.0","5,650.0","5,510.0",4.01M,-0.18%,4173.9,1266.36,16826.140388768898
2021-05-13,5580.0,"5,650.0","5,750.0","5,560.0",7.84M,-0.36%,4112.5,1261.99,16883.66711663067
2021-05-12,5600.0,"5,240.0","5,600.0","5,200.0",9.45M,6.87%,4063.0,1269.09,16952.46544276458
2021-05-11,5240.0,"5,210.0","5,310.0","5,190.0",4.43M,-0.19%,4152.1,1256.04,16689.954373650107
2021-05-10,5250.0,"5,200.0","5,290.0","5,200.0",8.71M,-0.94%,4188.4,1259.58,16545.692764578835
2021-05-07,5300.0,"5,360.0","5,360.0","5,220.0",7.67M,-1.12%,4232.6,1241.81,16514.30345572354
2021-05-06,5360.0,"5,360.0","5,380.0","5,250.0",5.11M,0.00%,4201.6,1250.57,16615.617710583152
2021-05-05,5360.0,"5,200.0","5,360.0","5,190.0",6.53M,1.52%,4167.6,1256.43,16533.82667386609
2021-05-04,5280.0,"5,200.0","5,350.0","5,060.0",8.04M,-2.94%,4164.7,1242.2,16067.616090712743
2021-04-29,5440.0,"5,400.0","5,600.0","5,300.0",5.46M,0.74%,4211.5,1239.39,15946.8123650108
2021-04-28,5400.0,"5,240.0","5,400.0","5,190.0",5.14M,1.89%,4183.2,1229.55,15967.816684665228
2021-04-27,5300.0,"5,300.0","5,430.0","5,230.0",5.58M,-0.56%,4186.7,1219.75,15833.416036717064
2021-04-26,5330.0,"5,200.0","5,360.0","5,060.0",23.73M,5.75%,4187.6,1215.77,15906.4057775378
2021-04-23,5040.0,"5,040.0","5,040.0","5,040.0",12.46M,-6.84%,4180.2,1248.53,16275.063444924406
2021-04-22,5410.0,"5,410.0","5,410.0","5,410.0",19.22M,-6.88%,4135.0,1227.82,16175.927375809935
2021-04-20,5810.0,"5,810.0","5,920.0","5,800.0",10.23M,-1.86%,4134.9,1268.28,16887.94357451404
2021-04-19,5920.0,"6,000.0","6,000.0","5,700.0",12.10M,-1.17%,4163.3,1260.58,16945.91414686825
2021-04-16,5990.0,"6,080.0","6,140.0","5,780.0",15.60M,-1.64%,4185.5,1238.71,16873.698704103674
2021-04-15,6090.0,"6,120.0","6,230.0","6,050.0",16.07M,0.66%,4170.4,1247.25,16892.018088552915
2021-04-14,6050.0,"6,000.0","6,320.0","5,960.0",18.95M,-0.66%,4124.7,1255.87,17048.683315334772
2021-04-13,6090.0,"6,300.0","6,300.0","6,010.0",18.31M,-2.25%,4141.6,1248.33,16965.34719222462
2021-04-12,6230.0,"5,830.0","6,230.0","5,830.0",27.45M,6.86%,4128.0,1252.45,17478.18574514039
2021-04-09,5830.0,"5,750.0","5,900.0","5,720.0",9.04M,1.57%,4128.8,1231.66,17380.777537796977
2021-04-08,5740.0,"5,800.0","5,800.0","5,690.0",7.68M,0.35%,4097.2,1234.89,17363.28590712743
2021-04-07,5720.0,"5,660.0","5,830.0","5,630.0",9.22M,1.06%,4079.9,1242.38,17324.321814254858
2021-04-06,5660.0,"5,660.0","5,700.0","5,610.0",7.44M,0.00%,4073.9,1239.96,17251.56884449244
2021-04-05,5660.0,"5,750.0","5,750.0","5,630.0",7.70M,0.00%,4077.9,1236.05,17336.7340712743
2021-04-02,5660.0,"5,600.0","5,750.0","5,580.0",7.96M,1.43%,4019.9,1224.45,17514.941144708424
2021-04-01,5580.0,"5,500.0","5,660.0","5,500.0",6.14M,0.54%,4019.9,1216.1,17560.19195464363
2021-03-31,5550.0,"5,580.0","5,650.0","5,500.0",6.96M,-0.72%,3972.9,1191.44,17139.848812095035
2021-03-30,5590.0,"5,630.0","5,800.0","5,510.0",9.72M,2.01%,3958.6,1186.36,17163.91549676026
2021-03-29,5480.0,"5,150.0","5,480.0","5,000.0",14.08M,6.82%,3971.1,1175.68,17090.589902807777
2021-03-26,5130.0,"5,100.0","5,150.0","4,900.0",7.36M,-0.39%,3974.5,1162.21,16866.199244060477
2021-03-25,5150.0,"5,190.0","5,220.0","5,100.0",5.75M,-0.77%,3909.5,1163.1,16977.5469762419
2021-03-24,5190.0,"5,200.0","5,230.0","5,100.0",6.59M,-0.76%,3889.1,1161.81,17009.125809935205
2021-03-23,5230.0,"5,220.0","5,270.0","5,210.0",6.37M,-0.57%,3910.5,1183.45,17172.599622030237
2021-03-22,5260.0,"5,200.0","5,320.0","5,170.0",7.19M,1.35%,3940.6,1194.43,17514.041036717063
2021-03-19,5190.0,"5,200.0","5,220.0","5,110.0",6.04M,-0.57%,3913.1,1194.05,17639.590712742982
2021-03-18,5220.0,"5,250.0","5,260.0","5,200.0",5.83M,0.00%,3915.5,1200.94,17596.1241900648
2021-03-17,5220.0,"5,230.0","5,400.0","5,180.0",7.74M,-0.19%,3974.1,1186.09,17350.833423326134
2021-03-16,5230.0,"5,280.0","5,280.0","5,150.0",7.63M,-0.19%,3962.7,1179.9,17374.350971922246
2021-03-15,5240.0,"5,100.0","5,350.0","5,060.0",11.48M,3.56%,3968.9,1184.56,17213.711663066955
2021-03-12,5060.0,"5,100.0","5,110.0","5,030.0",9.47M,-0.98%,3943.3,1181.56,17043.26835853132
2021-03-11,5110.0,"5,150.0","5,190.0","5,100.0",7.44M,-0.58%,3939.3,1181.73,17118.313174946004
2021-03-10,5140.0,"5,000.0","5,160.0","5,000.0",10.23M,2.80%,3898.8,1170.08,17016.7024838013
2021-03-09,5000.0,"4,850.0","5,100.0","4,800.0",11.84M,3.09%,3875.4,1161.97,16918.122300215982
2021-03-08,4850.0,"4,900.0","4,900.0","4,800.0",6.17M,0.21%,3821.3,1168.27,16612.905237580995
2021-03-05,4840.0,"4,800.0","4,860.0","4,700.0",4.03M,0.83%,3841.9,1168.69,16415.18547516199
2021-03-04,4800.0,"4,860.0","5,000.0","4,700.0",10.40M,-0.62%,3768.5,1168.52,16563.829373650107
2021-03-03,4830.0,"4,710.0","4,850.0","4,680.0",5.16M,2.55%,3819.7,1186.95,16546.182775377973
2021-03-02,4710.0,"4,720.0","4,740.0","4,680.0",4.82M,0.21%,3870.3,1186.61,16285.91819654428
2021-03-01,4700.0,"4,670.0","4,710.0","4,610.0",4.05M,0.00%,3901.8,1186.17,16185.249460043198
2021-02-26,4700.0,"4,550.0","4,790.0","4,500.0",5.01M,2.17%,3811.2,1168.47,16017.05291576674
2021-02-25,4600.0,"4,640.0","4,650.0","4,510.0",5.76M,-0.43%,3829.3,1165.43,15835.33423326134
2021-02-24,4620.0,"4,640.0","4,730.0","4,540.0",6.10M,-1.28%,3925.4,1162.01,15812.85610151188
2021-02-23,4680.0,"4,780.0","4,780.0","4,640.0",9.81M,-2.30%,3881.4,1177.64,16086.835583153348
2021-02-22,4790.0,"4,810.0","4,860.0","4,760.0",6.20M,-0.42%,3876.5,1175.04,16304.7656587473
2021-02-19,4810.0,"4,800.0","4,880.0","4,750.0",4.90M,-0.82%,3906.7,1173.5,16331.154157667386
2021-02-18,4850.0,"4,850.0","4,940.0","4,700.0",7.63M,0.41%,3914.0,1174.38,15979.97489200864
2021-02-17,4830.0,"4,630.0","4,830.0","4,560.0",6.83M,5.92%,3931.3,1155.78,15593.58882289417
2021-02-09,4560.0,"4,330.0","4,600.0","4,270.0",6.05M,5.31%,3911.2,1114.93,15203.057235421167
2021-02-08,4330.0,"4,560.0","4,590.0","4,250.0",8.49M,-5.04%,3915.6,1083.18,14875.137958963283
2021-02-05,4560.0,"4,490.0","4,560.0","4,460.0",5.95M,2.24%,3886.8,1126.91,15418.186285097194
2021-02-04,4460.0,"4,550.0","4,580.0","4,440.0",6.45M,0.22%,3871.7,1112.19,14973.410097192223
2021-02-03,4450.0,"4,350.0","4,470.0","4,290.0",7.84M,4.46%,3830.2,1111.29,14924.678995680348
2021-02-02,4260.0,"4,400.0","4,400.0","4,190.0",9.41M,-5.33%,3826.3,1075.53,14394.079913606913
2021-02-01,4500.0,"4,620.0","4,800.0","4,500.0",14.22M,-6.83%,3773.9,1035.51,14121.653887688984
2021-01-29,4830.0,"4,480.0","5,020.0","4,480.0",11.36M,0.84%,3714.2,1056.61,14723.615010799138
2021-01-28,4790.0,"4,790.0","4,960.0","4,790.0",12.25M,-6.99%,3787.4,1023.94,14454.751889848812
2021-01-27,5150.0,"5,410.0","5,520.0","5,150.0",16.17M,-6.87%,3750.8,1097.17,15361.192764578836
2021-01-26,5530.0,"5,820.0","5,830.0","5,430.0",16.23M,-5.15%,3849.6,1136.12,16105.80615550756
2021-01-25,5830.0,"5,780.0","6,010.0","5,700.0",9.53M,0.52%,3855.4,1166.05,16836.63876889849
2021-01-22,5800.0,"6,000.0","6,070.0","5,780.0",12.36M,-3.33%,3841.5,1166.78,16977.899568034558
2021-01-21,6000.0,"5,800.0","6,030.0","5,680.0",10.89M,5.26%,3853.1,1164.21,17126.25620950324
2021-01-20,5700.0,"5,730.0","5,800.0","5,450.0",21.97M,-2.73%,3851.8,1134.68,16891.64551835853
2021-01-19,5860.0,"6,290.0","6,290.0","5,860.0",17.96M,-6.98%,3798.9,1131.0,16986.296166306693
2021-01-18,6300.0,"6,400.0","6,410.0","6,260.0",17.33M,-1.41%,3768.2,1191.94,17879.751889848812
2021-01-15,6390.0,"6,110.0","6,450.0","6,100.0",20.93M,5.27%,3768.2,1194.2,18297.84206263499
2021-01-14,6070.0,"6,000.0","6,120.0","5,970.0",21.10M,1.17%,3795.5,1187.4,18228.92656587473
2021-01-13,6000.0,"6,200.0","6,260.0","5,980.0",29.42M,-4.31%,3809.8,1186.05,17753.444654427647
2021-01-12,6270.0,"6,360.0","6,360.0","6,100.0",15.00M,-1.42%,3801.2,1192.28,17496.648758099353
2021-01-11,6360.0,"6,030.0","6,400.0","6,030.0",30.20M,5.47%,3799.6,1184.89,17500.106911447085
2021-01-08,6030.0,"6,030.0","6,030.0","5,930.0",40.59M,6.91%,3824.7,1167.69,17593.1247300216
2021-01-07,5640.0,"5,490.0","5,640.0","5,400.0",16.56M,6.82%,3803.8,1156.49,17404.487041036722
2021-01-06,5280.0,"5,370.0","5,400.0","5,260.0",11.94M,-1.49%,3748.1,1143.21,17269.488120950326
2021-01-05,5360.0,"5,290.0","5,400.0","5,250.0",10.13M,1.32%,3726.9,1132.55,17240.795626349893
2021-01-04,5290.0,"5,280.0","5,400.0","5,230.0",10.40M,0.76%,3700.7,1120.47,17387.806425485964
2020-12-31,5250.0,"5,300.0","5,340.0","5,200.0",10.76M,-0.57%,3756.1,1103.87,17170.214902807777
2020-12-30,5280.0,"5,490.0","5,500.0","5,280.0",10.74M,-3.30%,3732.0,1097.54,16971.21409287257
2020-12-29,5460.0,"5,400.0","5,550.0","5,320.0",14.55M,0.92%,3727.0,1099.49,17127.747570194384
2020-12-28,5410.0,"5,240.0","5,550.0","5,180.0",23.36M,4.04%,3735.4,1091.33,16446.514308855294
2020-12-25,5200.0,"5,130.0","5,240.0","5,060.0",10.31M,1.36%,3703.1,1084.42,15908.826943844491
2020-12-24,5130.0,"5,200.0","5,250.0","4,900.0",17.90M,-1.35%,3703.1,1067.52,15432.380939524835
2020-12-23,5200.0,"5,500.0","5,500.0","5,200.0",14.61M,-3.17%,3690.0,1078.9,15716.12796976242
2020-12-22,5370.0,"5,320.0","5,390.0","5,250.0",10.90M,0.75%,3687.3,1083.45,15883.105021598274
2020-12-21,5330.0,"5,250.0","5,400.0","5,100.0",20.72M,2.70%,3694.9,1081.08,15575.176835853134
2020-12-18,5190.0,"5,150.0","5,270.0","5,100.0",12.69M,0.78%,3709.4,1067.46,15427.590712742982
2020-12-17,5150.0,"5,100.0","5,390.0","5,100.0",15.62M,-0.96%,3722.5,1051.77,14970.738660907127
2020-12-16,5200.0,"5,050.0","5,200.0","5,000.0",20.46M,5.05%,3701.2,1066.99,14991.537257019438
2020-12-15,4950.0,"4,820.0","5,100.0","4,760.0",30.07M,2.91%,3694.6,1055.27,14650.257019438446
2020-12-14,4810.0,"4,740.0","4,830.0","4,700.0",9.97M,1.69%,3647.5,1064.09,14384.028617710585
2020-12-11,4730.0,"4,760.0","4,790.0","4,680.0",3.99M,-0.21%,3663.5,1045.96,14131.871760259182
2020-12-10,4740.0,"4,820.0","4,950.0","4,740.0",19.05M,1.28%,3668.1,1030.91,13858.966522678184
2020-12-09,4680.0,"4,700.0","4,730.0","4,650.0",8.49M,-0.21%,3672.8,1039.13,13856.014848812096
2020-12-08,4690.0,"4,760.0","4,770.0","4,650.0",7.45M,-1.47%,3702.2,1029.26,13702.45923326134
2020-12-07,4760.0,"4,690.0","4,850.0","4,670.0",12.21M,1.49%,3692.0,1029.98,13553.348542116632
2020-12-04,4690.0,"4,590.0","4,790.0","4,550.0",16.83M,3.30%,3699.1,1021.49,13490.936285097192
2020-12-03,4540.0,"4,540.0","4,600.0","4,500.0",7.26M,0.22%,3666.7,1019.8,13513.031587473004
2020-12-02,4530.0,"4,590.0","4,640.0","4,530.0",6.41M,-1.31%,3669.0,1014.32,13498.064254859612
2020-12-01,4590.0,"4,460.0","4,660.0","4,450.0",16.27M,1.55%,3662.4,1008.87,13501.970842332614
2020-11-30,4520.0,"4,700.0","4,700.0","4,520.0",10.42M,-2.80%,3621.6,1003.08,13459.57343412527
2020-11-27,4650.0,"4,740.0","4,780.0","4,650.0",7.05M,-2.52%,3638.3,1010.22,13654.801565874728
2020-11-26,4770.0,"4,600.0","4,790.0","4,550.0",18.02M,4.15%,3629.7,1005.97,13660.49352051836
2020-11-25,4580.0,"4,450.0","4,680.0","4,430.0",12.10M,2.92%,3629.7,999.94,13621.724622030237
2020-11-24,4450.0,"4,500.0","4,530.0","4,400.0",7.24M,-1.11%,3635.4,995.76,13656.620950323975
2020-11-23,4500.0,"4,700.0","4,700.0","4,500.0",10.76M,-1.10%,3577.6,994.19,13763.021598272138
2020-11-20,4550.0,"4,420.0","4,550.0","4,420.0",8.51M,2.94%,3557.5,990.0,13665.969492440605
2020-11-19,4420.0,"4,500.0","4,500.0","4,410.0",4.66M,-1.34%,3581.9,983.26,13330.388228941683
2020-11-18,4480.0,"4,530.0","4,540.0","4,470.0",4.61M,-1.32%,3567.8,973.53,13331.965172786178
2020-11-17,4540.0,"4,500.0","4,570.0","4,480.0",3.24M,0.22%,3609.5,968.9,13299.134989200866
2020-11-16,4530.0,"4,540.0","4,570.0","4,450.0",4.07M,0.00%,3626.9,950.79,13254.63093952484
2020-11-13,4530.0,"4,450.0","4,550.0","4,400.0",3.06M,1.57%,3585.2,966.29,13267.124460043198
2020-11-12,4460.0,"4,470.0","4,490.0","4,290.0",8.24M,-0.22%,3537.0,959.28,13169.607451403886
2020-11-11,4470.0,"4,490.0","4,580.0","4,470.0",5.22M,-1.11%,3572.7,952.22,13134.491360691143
2020-11-10,4520.0,"4,610.0","4,610.0","4,500.0",4.57M,-0.88%,3545.5,951.9,13165.772948164147
2020-11-09,4560.0,"4,570.0","4,600.0","4,530.0",6.59M,-0.22%,3550.5,951.99,13258.4060475162
2020-11-06,4570.0,"4,590.0","4,610.0","4,540.0",1.70M,-0.65%,3509.4,938.29,13231.916846652268
2020-11-05,4600.0,"4,600.0","4,610.0","4,550.0",2.96M,-0.43%,3510.4,937.75,13264.957343412529
2020-11-04,4620.0,"4,560.0","4,630.0","4,560.0",2.77M,0.43%,3443.4,939.76,13301.0307775378
2020-11-03,4600.0,"4,650.0","4,660.0","4,570.0",3.04M,-1.08%,3369.2,935.41,13174.853401727863
2020-11-02,4650.0,"4,540.0","4,650.0","4,460.0",5.19M,2.42%,3310.2,933.68,13121.268358531315
2020-10-30,4540.0,"4,700.0","4,700.0","4,450.0",5.75M,2.02%,3270.0,925.47,13024.975701943848
2020-10-29,4450.0,"4,470.0","4,500.0","4,440.0",5.55M,-1.11%,3310.1,919.08,13133.28887688985
2020-10-28,4500.0,"4,630.0","4,680.0","4,500.0",7.89M,-3.23%,3271.0,921.05,13129.725161987042
2020-10-27,4650.0,"4,710.0","4,770.0","4,650.0",5.18M,-2.72%,3390.7,946.47,13241.95950323974
2020-10-26,4780.0,"4,940.0","4,940.0","4,780.0",5.65M,-1.85%,3401.0,950.8,13273.92953563715
2020-10-23,4870.0,"4,730.0","4,970.0","4,730.0",7.04M,3.18%,3465.4,961.26,13422.228941684663
2020-10-22,4720.0,"4,750.0","4,770.0","4,670.0",6.07M,-0.63%,3453.5,949.9,13400.748380129591
2020-10-21,4750.0,"4,850.0","4,900.0","4,750.0",5.35M,-2.06%,3435.6,939.03,13465.43574514039
2020-10-20,4850.0,"4,870.0","4,950.0","4,800.0",6.86M,-1.22%,3443.1,944.42,13514.091792656587
2020-10-19,4910.0,"4,910.0","5,010.0","4,840.0",9.81M,0.20%,3426.9,943.69,13375.682505399567
2020-10-16,4900.0,"5,010.0","5,050.0","4,900.0",7.87M,-2.58%,3483.8,943.3,13272.367440604754
2020-10-15,5030.0,"5,300.0","5,300.0","4,990.0",32.37M,1.41%,3483.3,942.76,13479.114740820734
2020-10-14,4960.0,"4,960.0","4,960.0","4,960.0",5.65M,6.90%,3488.7,940.18,13886.160907127429
2020-10-13,4640.0,"4,520.0","4,670.0","4,490.0",8.36M,3.11%,3511.9,929.86,13827.029427645788
2020-10-12,4500.0,"4,700.0","4,720.0","4,500.0",8.23M,-3.85%,3534.2,925.83,13778.661177105834
2020-10-09,4680.0,"4,790.0","4,800.0","4,600.0",4.81M,-2.50%,3477.1,924.0,13988.805885529158
2020-10-08,4800.0,"4,850.0","4,930.0","4,750.0",8.82M,-1.03%,3446.8,918.84,14039.99379049676
2020-10-07,4850.0,"4,680.0","4,930.0","4,620.0",12.59M,3.41%,3419.4,919.72,14114.563444924408
2020-10-06,4690.0,"4,750.0","4,750.0","4,570.0",5.20M,-0.42%,3360.9,915.67,14195.255399568036
2020-10-05,4710.0,"4,540.0","4,750.0","4,510.0",9.35M,3.74%,3408.6,914.68,14208.64848812095
2020-10-02,4540.0,"4,510.0","4,580.0","4,440.0",4.82M,-0.22%,3348.4,909.91,14092.06506479482
2020-10-01,4550.0,"4,580.0","4,580.0","4,510.0",2.10M,-0.22%,3380.8,914.09,14214.847732181424
2020-09-30,4560.0,"4,560.0","4,600.0","4,500.0",2.10M,0.00%,3363.0,905.21,14048.736771058317
2020-09-29,4560.0,"4,610.0","4,620.0","4,400.0",8.27M,-0.22%,3335.5,903.98,14020.226241900647
2020-09-28,4570.0,"4,570.0","4,600.0","4,520.0",4.20M,0.00%,3351.6,912.5,13955.390658747305
2020-09-25,4570.0,"4,610.0","4,610.0","4,540.0",3.47M,-0.65%,3298.5,908.27,13984.370950323975
2020-09-24,4600.0,"4,600.0","4,660.0","4,570.0",3.86M,0.00%,3246.6,908.58,14077.70005399568
2020-09-23,4600.0,"4,550.0","4,670.0","4,550.0",3.05M,1.10%,3236.9,912.5,14064.208153347732
2020-09-22,4550.0,"4,560.0","4,580.0","4,470.0",10.54M,-0.87%,3315.6,906.19,13954.975971922246
2020-09-21,4590.0,"4,650.0","4,680.0","4,560.0",6.46M,-1.08%,3281.1,907.94,14012.75458963283
2020-09-18,4640.0,"4,720.0","4,750.0","4,620.0",6.11M,-1.69%,3319.5,900.95,13931.911717062638
2020-09-17,4720.0,"4,630.0","4,780.0","4,620.0",6.46M,1.94%,3357.0,894.04,13958.227591792658
2020-09-16,4630.0,"4,680.0","4,750.0","4,610.0",5.51M,-0.86%,3385.5,897.47,14037.333153347734
2020-09-15,4670.0,"4,930.0","4,930.0","4,670.0",8.61M,-4.11%,3401.2,896.26,14114.68439524838
2020-09-14,4870.0,"4,910.0","4,930.0","4,850.0",5.77M,-0.61%,3383.5,894.57,14325.606641468685
2020-09-11,4900.0,"4,760.0","4,930.0","4,740.0",8.52M,2.30%,3341.0,888.97,14270.867440604752
2020-09-10,4790.0,"4,850.0","4,890.0","4,750.0",8.37M,-0.83%,3339.2,888.82,14103.423596112312
2020-09-09,4830.0,"4,520.0","4,900.0","4,520.0",10.19M,4.77%,3399.0,889.32,14205.215442764578
2020-09-08,4610.0,"4,660.0","4,700.0","4,500.0",7.47M,0.22%,3331.8,890.14,13948.810745140388
2020-09-07,4600.0,"4,370.0","4,650.0","4,370.0",24.34M,5.75%,3427.0,888.25,13653.255669546435
2020-09-04,4350.0,"4,200.0","4,390.0","4,200.0",7.95M,0.93%,3427.0,901.54,13653.988390928724
2020-09-03,4310.0,"4,350.0","4,390.0","4,280.0",3.29M,-0.46%,3455.1,903.97,13687.257019438444
2020-09-01,4330.0,"4,260.0","4,370.0","4,230.0",7.00M,1.64%,3526.7,891.73,13426.60610151188
2020-08-31,4260.0,"4,380.0","4,380.0","4,250.0",5.84M,0.24%,3500.3,881.65,13359.620140388772
2020-08-28,4250.0,"4,370.0","4,410.0","4,250.0",3.62M,-2.07%,3508.0,878.98,13459.89848812095
2020-08-27,4340.0,"4,190.0","4,410.0","4,160.0",7.98M,3.33%,3484.6,874.71,13439.468952483803
2020-08-26,4200.0,"4,210.0","4,290.0","4,170.0",5.81M,-0.24%,3478.7,873.47,13378.66063714903
2020-08-25,4210.0,"4,280.0","4,300.0","4,210.0",6.15M,-1.64%,3443.6,874.12,13513.367980561556
2020-08-24,4280.0,"4,280.0","4,300.0","4,170.0",7.25M,0.00%,3431.3,868.68,13497.225971922246
2020-08-21,4280.0,"4,280.0","4,320.0","4,240.0",2.08M,0.47%,3397.2,854.78,13406.574244060475
2020-08-20,4260.0,"4,300.0","4,450.0","4,230.0",7.54M,-0.70%,3385.5,848.21,13233.518358531315
2020-08-19,4290.0,"4,010.0","4,290.0","3,990.0",10.23M,6.98%,3374.8,851.21,13277.605021598272
2020-08-18,4010.0,"4,000.0","4,060.0","3,970.0",2.63M,0.00%,3389.8,846.43,13142.451133909288
2020-08-17,4010.0,"4,040.0","4,050.0","3,970.0",2.54M,-0.99%,3382.0,850.15,13093.37311015119
2020-08-14,4050.0,"4,120.0","4,140.0","4,020.0",3.21M,-1.70%,3372.8,850.74,13193.007019438446
2020-08-13,4120.0,"4,030.0","4,160.0","4,010.0",4.09M,2.49%,3373.4,855.05,13242.44087473002
2020-08-12,4020.0,"4,040.0","4,050.0","3,980.0",2.37M,-0.74%,3380.3,846.92,13215.443034557236
2020-08-11,4050.0,"4,050.0","4,090.0","3,960.0",4.66M,0.00%,3333.7,843.08,13313.85610151188
2020-08-10,4050.0,"4,010.0","4,120.0","3,990.0",5.84M,-0.25%,3360.5,843.2,13353.257019438446
2020-08-07,4060.0,"4,110.0","4,180.0","4,030.0",4.49M,-1.22%,3351.3,841.46,13244.262958963283
2020-08-06,4110.0,"3,930.0","4,150.0","3,870.0",7.52M,4.58%,3349.2,840.04,13162.847462203024
